,city,hotel_name,people_number,days_number,price,staff,amenities,cleanliness,comfort,value_for_money,location,free_wifi,average_opinion
225,Belgrad,Hotel Balkan,1,1,397.0,8.8,8.8,9.1,9.2,8.8,9.7,9.0,8.8
226,Belgrad,Hotel LoRa,1,1,580.0,9.9,9.7,9.8,9.8,9.7,9.3,9.7,9.8
227,Belgrad,Kings Palace,1,1,198.0,8.2,7.2,7.7,7.7,7.5,9.1,8.3,7.2
228,Belgrad,Putnik Inn Belgrade,1,1,319.0,9.0,8.1,8.4,8.3,8.1,8.6,8.6,8.2
229,Belgrad,"Holiday Inn Belgrade, an IHG Hotel",1,1,462.0,9.0,8.4,8.7,8.8,8.0,8.6,9.0,8.4
230,Belgrad,Sky Hotel,1,1,482.0,9.3,8.8,9.1,9.1,8.6,9.0,9.2,8.8
231,Belgrad,Stella Di Notte VIP,1,1,62.0,8.9,8.1,8.2,8.1,8.5,9.4,8.8,8.0
232,Belgrad,Nobel Palace Hotel,1,1,309.0,9.4,8.9,9.2,9.1,9.0,9.1,10.0,8.9
233,Belgrad,Airport Apartments,1,1,174.0,8.2,7.6,7.8,7.9,8.1,6.7,8.0,7.5
234,Belgrad,China Town Hotel,1,1,233.0,8.8,8.0,7.9,8.1,8.3,8.3,8.0,7.8
235,Belgrad,Hostel Iris,1,1,74.0,9.4,8.5,8.8,8.6,9.0,9.6,8.7,8.7
236,Belgrad,Up Hostel,1,1,61.0,9.3,9.1,9.3,9.2,9.2,9.7,9.7,9.0
237,Belgrad,Nobel Hotel,1,1,388.0,9.3,8.8,9.1,9.1,8.9,8.9,9.2,8.9
238,Belgrad,Hotel Botanica,1,1,332.0,9.8,9.2,9.6,9.5,9.4,9.2,9.2,9.4
239,Belgrad,Airport view Apartment,1,1,153.0,9.7,9.2,9.4,9.3,9.5,9.2,9.4,9.3
240,Belgrad,Hotel Nota,1,1,288.0,9.4,9.0,9.3,9.3,9.1,8.7,9.3,9.1
241,Belgrad,Belgrade Inn Garni Hotel,1,1,429.0,9.5,8.7,8.9,8.8,8.7,9.6,9.2,8.7
242,Belgrad,Hotel Mona Plaza,1,1,490.0,9.2,8.9,9.2,9.2,8.6,8.7,9.2,8.9
243,Belgrad,Old Town Apartments Rajiceva 3,2,1,297.0,9.6,9.6,9.8,9.7,9.5,9.9,9.2,9.6
244,Belgrad,Prince Rooftop,2,1,378.0,9.7,9.0,9.2,9.4,9.1,9.9,7.8,9.2
245,Belgrad,CIRCLE OF 2,2,1,253.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
246,Belgrad,Airport Apartments,2,1,148.0,8.2,7.6,7.8,7.9,8.1,6.7,8.0,7.5
247,Belgrad,ForS Resort & Spa,2,1,159.0,9.4,9.0,9.5,9.4,9.3,8.3,9.2,9.2
248,Belgrad,"Holiday Inn Belgrade, an IHG Hotel",2,1,555.0,9.0,8.4,8.7,8.8,8.0,8.6,9.0,8.4
249,Belgrad,Kings Palace,2,1,260.0,8.2,7.2,7.7,7.7,7.5,9.1,8.3,7.2
250,Belgrad,Hostel Fine,2,1,187.0,8.9,8.0,8.6,8.5,8.6,9.5,8.3,8.3
251,Belgrad,MARK Hotel,2,1,401.0,9.2,8.5,8.9,8.8,8.7,9.4,9.3,8.6
252,Belgrad,"Metropol Palace, Belgrade",2,1,598.0,8.9,8.4,8.5,8.6,8.1,9.0,9.1,8.3
253,Belgrad,Belgrade CITY CENTER Apartments,2,1,229.0,9.2,8.8,9.1,9.0,8.9,9.4,9.1,8.9
254,Belgrad,Hilton Belgrade,2,1,750.0,9.3,9.3,9.5,9.5,8.6,9.3,9.3,9.1
255,Belgrad,Maison Royale,2,1,338.0,9.1,8.2,8.6,8.6,8.4,9.7,9.1,8.4
256,Belgrad,Private Rooms Belgrade Hostel,2,1,127.0,8.9,8.3,8.4,8.4,8.8,9.1,9.4,8.3
257,Belgrad,Belgrade Waterfront - River Residence,2,1,441.0,8.0,8.0,8.0,8.1,8.0,9.1,7.2,7.7
258,Belgrad,Atera Business Suites,2,1,417.0,9.4,8.8,9.2,9.1,8.8,9.7,8.9,8.8
259,Belgrad,Rei House Apartmani,2,1,232.0,9.4,9.3,9.6,9.6,9.2,8.5,8.5,9.3
260,Belgrad,Garni House 46 Plus,2,1,217.0,8.2,7.3,8.0,8.0,7.7,8.4,8.2,7.5
261,Belgrad,Villa Quantum Beograd,2,1,155.0,8.5,7.9,8.8,8.4,8.4,7.2,8.9,8.0
262,Belgrad,LUX BANOVO BRDO apartman,2,1,166.0,9.9,9.5,9.9,9.6,9.5,9.8,,9.5
263,Belgrad,Design Hotel Mr President,2,1,459.0,8.3,7.1,7.5,7.5,7.1,8.6,8.0,7.1
264,Belgrad,Palace Hotel,2,1,287.0,8.7,7.3,7.8,7.7,8.1,9.6,8.7,7.6
265,Belgrad,Calisi Hotel,2,1,499.0,9.6,9.3,9.6,9.5,9.2,9.5,9.0,9.0
266,Belgrad,Old Town Apartments Rajiceva 3,2,2,593.0,9.6,9.6,9.8,9.7,9.5,9.9,9.2,9.6
267,Belgrad,CIRCLE OF 2,2,2,506.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
268,Belgrad,Hotel Balkan,2,2,936.0,8.8,8.8,9.1,9.2,8.8,9.7,9.0,8.8
269,Belgrad,Hotel LoRa,2,2,1076.0,9.9,9.7,9.8,9.8,9.7,9.3,9.7,9.8
270,Belgrad,City Joy - sports Center Tasmajdan,2,2,703.0,9.6,9.0,9.4,9.4,9.0,9.2,7.5,9.0
271,Belgrad,Sky Hotel,2,2,1032.0,9.3,8.8,9.1,9.1,8.6,9.0,9.2,8.8
272,Belgrad,Nobel Hotel,2,2,753.0,9.3,8.8,9.1,9.1,8.9,8.9,9.2,8.9
273,Belgrad,Hotel Mona Plaza,2,2,1017.0,9.2,8.9,9.2,9.2,8.6,8.7,9.2,8.9
274,Belgrad,WHITE CITY Dorćol Apartment,2,2,727.0,10.0,9.8,9.3,9.1,9.1,9.8,,8.9
275,Belgrad,Joy 5 Hotel & SPA,2,2,840.0,9.3,8.7,8.9,9.0,8.6,8.5,9.4,8.7
276,Belgrad,City Place Apartments,2,2,485.0,9.6,8.9,9.0,9.0,9.0,9.6,9.6,9.0
277,Belgrad,Central Point Hotel Beograd,2,2,1138.0,9.5,9.2,9.5,9.5,9.1,9.2,9.3,9.2
278,Belgrad,Hotel Nota,2,2,655.0,9.4,9.0,9.3,9.3,9.1,8.7,9.3,9.1
279,Belgrad,Hotel Centar No.1,2,2,1062.0,9.2,9.0,9.4,9.4,8.8,9.8,9.2,9.1
280,Belgrad,Dominic Smart & Luxury Suites - Terazije,2,2,623.0,9.7,9.2,9.4,9.3,9.3,9.8,9.1,9.3
281,Belgrad,LDS Hotel Belgrade,2,2,1066.0,9.2,8.6,9.2,9.2,8.4,8.8,8.8,8.6
282,Belgrad,Apartments Belgrade,2,2,542.0,8.0,7.7,8.1,8.1,7.8,9.1,8.4,7.6
283,Belgrad,Belgrade Inn Garni Hotel,2,2,1083.0,9.5,8.7,8.9,8.8,8.7,9.6,9.2,8.7
284,Belgrad,Hotel Botanica,2,2,798.0,9.8,9.2,9.6,9.5,9.4,9.2,9.2,9.4
285,Belgrad,Apartments Royal - Belgrade Waterfront,2,2,623.0,9.5,9.3,9.3,9.4,9.0,9.6,9.6,9.3
286,Belgrad,S Club Resort Hotel Aqua Park and Spa,2,2,433.0,8.9,8.2,8.2,8.3,8.5,7.8,7.8,8.2
287,Belgrad,Maison Royale,2,2,647.0,9.1,8.2,8.6,8.6,8.4,9.7,9.1,8.4
288,Belgrad,Putnik Inn Belgrade,2,2,686.0,9.0,8.1,8.4,8.3,8.1,8.6,8.6,8.2
289,Belgrad,"Metropol Palace, Belgrade",2,2,1327.0,8.9,8.4,8.5,8.6,8.1,9.0,9.1,8.3
290,Belgrad,Level Luxury Suites,2,2,782.0,9.4,8.7,9.0,9.0,8.7,9.5,8.7,8.7
291,Belgrad,Belgrade Center Apartment,2,7,2550.0,10.0,9.0,9.0,9.4,8.5,9.8,7.5,8.8
292,Belgrad,Hilton Belgrade,2,7,6424.0,9.3,9.3,9.5,9.5,8.6,9.3,9.3,9.1
293,Belgrad,apartman Fuerte 1,2,7,1286.0,9.6,9.2,9.4,9.3,9.2,8.8,9.0,10.0
294,Belgrad,CIRCLE OF 2,2,7,1821.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.3
295,Belgrad,Sahara Apartment,2,7,1233.0,8.0,8.0,8.0,9.4,8.0,8.5,,10.0
296,Belgrad,Apartment Kaja,2,7,1104.0,9.8,9.4,9.4,9.6,9.5,9.6,8.8,9.0
297,Belgrad,WHITE CITY Dorćol Apartment,2,7,1824.0,10.0,9.8,9.3,9.1,9.1,9.8,,10.0
298,Belgrad,Manjež Centar,2,7,1556.0,8.5,7.5,8.0,8.1,8.0,9.2,8.0,7.6
299,Belgrad,Dora apartment,2,7,1327.0,9.6,8.6,9.4,8.9,9.2,9.7,10.0,9.6
300,Belgrad,City Joy - sports Center Tasmajdan,2,7,2272.0,9.6,9.0,9.4,9.4,9.0,9.2,7.5,10.0
301,Belgrad,Safari Apartment,2,7,1529.0,10.0,10.0,10.0,9.5,10.0,10.0,,8.9
302,Belgrad,Bueno Apartment,2,7,1098.0,8.3,10.0,10.0,10.0,8.5,10.0,,10.0
303,Belgrad,Hotel LoRa,2,7,3393.0,9.9,9.7,9.8,9.8,9.7,9.3,9.7,10.0
304,Belgrad,Strict Center Talia,2,7,1362.0,8.4,7.5,8.5,7.7,7.8,8.4,10.0,7.7
305,Belgrad,Belgrade Center Apartment Slavija Square III,2,7,2076.0,9.5,8.4,8.1,8.4,8.2,9.7,6.9,9.3
306,Belgrad,Belgrade Inn Garni Hotel,2,7,2969.0,9.5,8.7,8.9,8.8,8.7,9.6,9.2,9.0
307,Belgrad,Nobel Palace Hotel,2,7,2750.0,9.5,8.8,9.2,9.1,9.0,9.0,10.0,9.6
308,Belgrad,Hotel Opera Garni,2,7,2994.0,9.4,8.5,8.9,8.9,8.7,9.7,8.7,8.3
309,Belgrad,City Place Apartments,2,7,1817.0,9.6,8.9,9.0,9.0,9.0,9.6,9.6,9.8
310,Belgrad,Belgrade Center Apartment,2,14,4173.0,10.0,9.0,9.0,9.4,8.5,9.8,7.5,8.8
311,Belgrad,Hilton Belgrade,2,14,13213.0,9.3,9.3,9.5,9.5,8.6,9.3,9.3,9.1
312,Belgrad,Central Park Apartments,2,14,4833.0,9.1,8.4,8.5,8.6,8.6,9.7,9.0,10.0
313,Belgrad,Sahara Apartment,2,14,2475.0,8.0,8.0,8.0,9.4,8.0,8.5,,8.6
314,Belgrad,Apartment Barcelona,2,14,3053.0,8.3,8.7,8.5,8.8,8.3,9.4,7.5,7.6
315,Belgrad,Apartment Kaja,2,14,2216.0,9.8,9.4,9.4,9.6,9.5,9.6,8.8,9.0
316,Belgrad,CIRCLE OF 2,2,14,3656.0,10.0,10.0,10.0,10.0,10.0,10.0,,8.6
317,Belgrad,Safari Apartment,2,14,3070.0,10.0,10.0,10.0,9.5,10.0,10.0,,9.6
318,Belgrad,Dora apartment,2,14,2806.0,9.6,8.6,9.4,8.9,9.2,9.7,10.0,10.0
319,Belgrad,Small Apartment FULL PRIVACY AT HOME,2,14,1867.0,8.9,7.8,8.2,7.5,8.1,7.8,,10.0
320,Belgrad,Bueno Apartment,2,14,2203.0,8.3,10.0,10.0,10.0,8.5,10.0,,9.6
321,Belgrad,Airport Apartments,2,14,2441.0,8.2,7.6,7.8,7.9,8.1,6.7,8.0,9.3
322,Belgrad,Sima appartment,2,14,1956.0,6.3,6.3,6.3,6.3,6.3,6.3,,7.1
323,Belgrad,Apartment Artistika,7,2,1342.0,9.5,9.0,9.1,9.1,9.2,9.6,8.3,9.1
324,Belgrad,Grand Suite Centre,7,2,1333.0,8.6,8.2,8.0,8.4,8.9,9.7,8.5,8.3
325,Belgrad,Penthouse Apartment Belgrade,7,2,1050.0,10.0,10.0,8.8,8.8,10.0,10.0,,9.5
326,Belgrad,Designer Apartment Eclectica,7,2,1673.0,9.4,8.7,8.6,8.9,9.2,9.8,8.8,8.0
327,Belgrad,Central Apartments,7,2,1603.0,9.5,8.3,8.6,8.4,8.5,9.3,10.0,8.0
328,Belgrad,Apartments Exclusive,7,2,1069.0,9.4,9.2,9.2,9.3,9.4,8.4,8.5,8.8
329,Belgrad,Marshal Urban Downtown apartment,7,2,3388.0,10.0,9.6,9.8,9.4,8.8,9.8,10.0,8.6
330,Belgrad,Pleasure Lux1 Apartment,7,2,1559.0,9.5,9.3,9.5,9.2,8.9,8.9,10.0,9.3
331,Belgrad,Splav Nala,7,2,2264.0,9.4,9.4,10.0,10.0,8.8,9.4,,9.5
332,Belgrad,Grof,7,2,1251.0,6.9,6.3,8.1,7.5,8.1,10.0,,9.4
333,Belgrad,Apartments & Rooms LUG-MDL,7,2,559.0,8.3,7.4,7.9,7.7,7.8,6.9,8.6,9.7
334,Belgrad,Open Space Apartment,7,2,1217.0,9.6,9.8,9.8,9.8,9.5,9.0,10.0,7.8
335,Belgrad,Kuca na reci za zurke MARiLYN MONROE,7,2,939.0,9.3,8.9,7.3,7.5,8.4,8.6,,7.5
336,Belgrad,Kućica,7,2,627.0,8.8,8.8,8.8,8.8,8.8,8.8,,9.6
337,Belgrad,Three and Four Room Apartments in South Boulevard,7,2,1063.0,9.0,8.3,8.3,9.0,9.0,8.8,10.0,8.5
338,Belgrad,Charlie&Blueberries,7,2,1373.0,9.8,9.5,9.8,9.6,9.7,9.2,9.3,9.5
339,Belgrad,Vila Nissa,7,2,2478.0,10.0,8.8,7.5,10.0,10.0,10.0,,8.3
340,Belgrad,Top Chill kucice apartmani,7,2,678.0,8.4,6.8,6.6,7.5,8.1,7.8,,9.6
341,Belgrad,Vila Eleonora Beograd,7,2,6121.0,10.0,10.0,10.0,10.0,9.3,8.9,,10.0
342,Belgrad,Apartment River Walk,7,2,3241.0,10.0,9.5,10.0,9.5,8.5,10.0,,7.6
343,Belgrad,Apartment Botero,7,2,4153.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.4
344,Belgrad,Safari Apartment,7,7,2677.0,10.0,10.0,10.0,9.5,10.0,10.0,,9.6
345,Belgrad,"Metropol Palace, Belgrade",7,7,11211.0,8.9,8.4,8.5,8.6,8.1,9.0,9.1,8.3
346,Belgrad,Bueno Apartment,7,7,2221.0,8.3,10.0,10.0,10.0,8.5,10.0,,8.3
347,Belgrad,Apartments Exclusive,7,7,3611.0,9.4,9.2,9.2,9.3,9.4,8.4,8.5,8.0
348,Belgrad,Marshal Urban Downtown apartment,7,7,11151.0,10.0,9.6,9.8,9.4,8.8,9.8,10.0,8.0
349,Belgrad,Grof,7,7,3511.0,6.9,6.3,8.1,7.5,8.1,10.0,,9.3
350,Belgrad,Urban Downtown Apartment,7,7,15625.0,9.8,8.9,9.5,9.3,8.5,10.0,8.8,9.5
351,Belgrad,Penthouse Apartment Belgrade,7,7,4085.0,10.0,10.0,8.8,8.8,10.0,10.0,,7.8
352,Belgrad,The Residence 59,7,7,5725.0,10.0,10.0,10.0,10.0,10.0,9.8,,8.9
353,Belgrad,Central Apartments,7,7,5697.0,9.5,8.3,8.6,8.4,8.5,9.3,10.0,9.5
354,Belgrad,Apartment Fontana,7,7,2519.0,8.6,7.1,6.8,7.1,7.4,8.8,9.3,10.0
355,Belgrad,Splav Nala,7,7,8064.0,9.4,9.4,10.0,10.0,8.8,9.4,,8.6
356,Belgrad,Dositejeva Urban Downtown Apartment,7,7,9713.0,9.4,9.2,8.8,9.4,8.5,10.0,,7.1
357,Belgrad,Apartment River Walk,7,7,7677.0,10.0,9.5,10.0,9.5,8.5,10.0,,9.7
358,Belgrad,Open Space Apartment,7,7,4258.0,9.6,9.8,9.8,9.8,9.5,9.0,10.0,9.0
359,Belgrad,Apartments & Rooms LUG-MDL,7,7,1958.0,8.3,7.4,7.9,7.7,7.8,6.9,8.6,9.2
360,Belgrad,Kućica,7,7,2086.0,8.8,8.8,8.8,8.8,8.8,8.8,,9.6
361,Belgrad,Vila Eleonora Beograd,7,7,17351.0,10.0,10.0,10.0,10.0,9.3,8.9,,7.5
362,Belgrad,Three and Four Room Apartments in South Boulevard,7,7,3530.0,9.0,8.3,8.3,9.0,9.0,8.8,10.0,9.5
363,Belgrad,Vila Nissa,7,7,7907.0,10.0,8.8,7.5,10.0,10.0,10.0,,9.4
364,Belgrad,Kuca na reci za zurke MARiLYN MONROE,7,7,3351.0,9.3,8.9,7.3,7.5,8.4,8.6,,8.3
365,Belgrad,Charlie&Blueberries,7,7,3342.0,9.8,9.5,9.8,9.6,9.7,9.2,9.3,10.0
366,Belgrad,Safari Apartment,7,14,5374.0,10.0,10.0,10.0,9.5,10.0,10.0,,9.6
367,Belgrad,Hilton Belgrade,7,14,52852.0,9.3,9.3,9.5,9.5,8.6,9.3,9.3,9.1
368,Belgrad,Bueno Apartment,7,14,4459.0,8.3,10.0,10.0,10.0,8.5,10.0,,8.3
369,Belgrad,Apartments Exclusive,7,14,7053.0,9.4,9.2,9.2,9.3,9.4,8.4,8.5,8.0
370,Belgrad,Marshal Urban Downtown apartment,7,14,22101.0,10.0,9.6,9.8,9.4,8.8,9.8,10.0,8.0
371,Belgrad,Grof,7,14,6700.0,6.9,6.3,8.1,7.5,8.1,10.0,,9.3
372,Belgrad,The Residence 59,7,14,10419.0,10.0,10.0,10.0,10.0,10.0,9.8,,9.5
373,Belgrad,Apartment Fontana,7,14,5275.0,8.6,7.1,6.8,7.1,7.4,8.8,9.3,7.8
374,Belgrad,Urban Downtown Apartment,7,14,31017.0,9.8,8.9,9.5,9.3,8.5,10.0,8.8,10.0
375,Belgrad,Penthouse Apartment Belgrade,7,14,8364.0,10.0,10.0,8.8,8.8,10.0,10.0,,7.1
376,Belgrad,Dositejeva Urban Downtown Apartment,7,14,18430.0,9.4,9.2,8.8,9.4,8.5,10.0,,8.9
377,Belgrad,Apartment River Walk,7,14,13658.0,10.0,9.5,10.0,9.5,8.5,10.0,,9.5
378,Belgrad,Central Apartments,7,14,11628.0,9.5,8.3,8.6,8.4,8.5,9.3,10.0,9.0
379,Belgrad,Open Space Apartment,7,14,8548.0,9.6,9.8,9.8,9.8,9.5,9.0,10.0,9.2
380,Belgrad,Kućica,7,14,4188.0,8.8,8.8,8.8,8.8,8.8,8.8,,8.6
381,Belgrad,Apartments & Rooms LUG-MDL,7,14,3930.0,8.3,7.4,7.8,7.7,7.8,6.9,8.6,9.6
382,Belgrad,Vila Eleonora Beograd,7,14,34395.0,10.0,10.0,10.0,10.0,9.3,8.9,,9.5
383,Belgrad,Splav Nala,7,14,14813.0,9.4,9.4,10.0,10.0,8.8,9.4,,7.5
384,Belgrad,Three and Four Room Apartments in South Boulevard,7,14,7010.0,9.0,8.3,8.3,9.0,9.0,8.8,10.0,9.4
385,Belgrad,Vila Nissa,7,14,15873.0,10.0,8.8,7.5,10.0,10.0,10.0,,9.7
386,Belgrad,Charlie&Blueberries,7,14,6708.0,9.8,9.5,9.8,9.6,9.7,9.2,9.3,8.3
387,Belgrad,Kuca na reci za zurke MARiLYN MONROE,7,14,7380.0,9.3,8.9,7.3,7.5,8.4,8.6,,10.0
388,Belgrad,River house Vasa,7,14,11304.0,9.4,8.5,9.0,8.8,9.0,9.5,,9.6
389,Berlin,Hotel Palace Berlin,1,1,639.0,9.2,9.0,9.3,9.3,8.3,9.5,8.9,8.8
390,Berlin,B&B Hotel Berlin City-West,1,1,266.0,8.2,7.0,7.7,7.4,7.4,8.1,7.7,7.1
391,Berlin,Yggotel Spurv,1,1,235.0,8.5,7.9,8.5,8.2,8.0,8.5,7.5,7.9
392,Berlin,Hotel Alex Berlin,1,1,218.0,7.3,7.7,8.3,8.0,7.7,8.7,8.6,7.7
393,Berlin,Hotel Bohemia,1,1,212.0,8.4,7.3,8.0,7.7,7.5,7.5,7.6,7.5
394,Berlin,TITANIC Comfort Kurfürstendamm,1,1,343.0,8.8,8.1,8.5,8.4,8.0,8.9,8.7,8.0
395,Berlin,IntercityHotel Berlin Ostbahnhof,1,1,345.0,8.8,7.8,8.4,8.2,8.0,9.0,7.1,7.9
396,Berlin,Novum Hotel Aldea Berlin Centrum,1,1,327.0,8.1,6.9,7.5,7.3,7.6,8.3,7.0,7.1
397,Berlin,Steps-Hotel,1,1,235.0,9.2,7.5,8.4,7.8,8.4,7.9,8.7,7.9
398,Berlin,Best Western Hotel Kantstrasse Berlin,1,1,343.0,8.1,7.7,8.1,8.0,7.4,8.5,8.3,7.4
399,Berlin,Three Little Pigs Hostel - Your Berlin Castle,1,1,87.0,8.8,8.0,8.2,8.0,8.4,8.8,8.8,8.0
400,Berlin,BlnCty Hotel,1,1,300.0,8.0,7.5,8.1,7.9,8.1,9.4,7.4,7.6
401,Berlin,B&B Hotel Berlin City-Ost,1,1,328.0,8.3,7.4,7.8,7.6,7.7,8.8,8.1,7.5
402,Berlin,Pullman Berlin Schweizerhof,1,1,580.0,8.9,8.8,9.0,9.0,8.2,9.1,8.2,8.5
403,Berlin,City Hotel Berlin East,1,1,298.0,8.2,7.4,7.7,7.7,7.7,7.3,7.6,7.3
404,Berlin,Nena Hostel Berlin,1,1,78.0,8.7,8.0,8.3,8.1,8.3,7.0,9.0,7.8
405,Berlin,Queens Park Hotel,1,1,195.0,7.0,5.1,5.5,5.3,5.9,7.3,6.4,5.1
406,Berlin,Hotel Gat Point Charlie,1,1,342.0,8.9,8.0,8.5,8.3,8.1,9.4,8.7,8.1
407,Berlin,Enjoy Hotel am Studio,1,1,209.0,8.6,7.4,7.9,7.6,7.8,8.3,8.6,7.5
408,Berlin,Safestay Berlin Kurfurstendamm,1,1,261.0,8.9,7.4,8.2,7.8,8.0,9.2,8.7,7.7
409,Berlin,Hotel-Pension Cortina,1,1,174.0,7.3,5.9,7.0,6.3,6.6,8.5,5.5,6.0
410,Berlin,Hotel Messe am Funkturm,1,1,181.0,7.6,5.9,6.9,6.3,6.9,8.1,6.3,6.2
411,Berlin,Aspria Berlin Ku'damm,1,1,473.0,8.5,8.4,8.5,8.4,7.7,8.4,8.2,8.0
412,Berlin,Quentin XL Potsdamer Platz,1,1,326.0,7.6,7.8,7.7,7.8,7.3,8.2,8.1,7.3
413,Berlin,MOXY Berlin Humboldthain Park,1,1,360.0,8.7,7.9,8.4,8.3,7.9,8.1,8.7,7.9
414,Berlin,Hotel Palace Berlin,2,1,607.0,9.2,9.0,9.3,9.3,8.3,9.5,8.9,8.8
415,Berlin,HighPark Berlin am Potsdamer Platz,2,1,391.0,8.7,9.1,9.3,9.3,8.8,9.3,8.9,8.8
416,Berlin,Hollywood Media Hotel am Kurfürstendamm,2,1,378.0,8.5,8.3,8.7,8.6,8.2,9.3,8.3,8.3
417,Berlin,"Hotel Berlin, Berlin, a member of Radisson Individuals",2,1,452.0,8.4,8.2,8.5,8.4,7.8,8.5,6.7,7.9
418,Berlin,B&B Hotel Berlin City-West,2,1,266.0,8.2,7.1,7.7,7.4,7.4,8.1,7.7,7.1
419,Berlin,a&o Berlin Hauptbahnhof,2,1,293.0,8.2,7.4,7.5,7.3,7.6,8.5,8.3,7.2
420,Berlin,Leonardo Hotel Berlin,2,1,338.0,8.5,7.9,8.4,8.2,8.1,8.6,8.1,7.9
421,Berlin,Hotel Kaiser,2,1,300.0,7.7,7.2,7.8,7.5,7.7,8.3,7.1,7.2
422,Berlin,Emma by Schulz Hotel Berlin Friedrichshain,2,1,501.0,9.1,8.8,8.8,9.1,8.6,9.5,8.5,8.6
423,Berlin,TITANIC Comfort Mitte,2,1,387.0,8.5,7.7,8.2,8.0,7.8,8.8,8.4,7.8
424,Berlin,TWO Hotel Berlin by Axel - Adults Only,2,1,314.0,8.7,8.3,8.4,8.4,8.0,8.1,7.1,7.9
425,Berlin,Hampton By Hilton Berlin City East Side Gallery,2,1,423.0,9.1,8.6,8.9,8.8,8.1,9.2,8.7,8.5
426,Berlin,TITANIC Comfort Kurfürstendamm,2,1,387.0,8.8,8.1,8.5,8.4,8.0,8.9,8.7,8.0
427,Berlin,Nena Apartments - Kreuzberg 61,2,1,367.0,8.6,8.2,8.3,8.3,7.9,8.5,8.6,8.1
428,Berlin,B&B Hotel Berlin City-Ost,2,1,301.0,8.3,7.4,7.8,7.6,7.7,8.8,8.1,7.5
429,Berlin,Schlosshotel Berlin by Patrick Hellmann,2,1,1103.0,9.1,8.8,9.2,9.2,8.1,9.0,8.7,8.6
430,Berlin,Novum Hotel Aldea Berlin Centrum,2,1,348.0,8.1,6.9,7.5,7.3,7.6,8.3,7.0,7.1
431,Berlin,"Provocateur Berlin, a Member of Design Hotels",2,1,497.0,9.0,8.9,9.0,8.9,8.2,8.4,8.8,8.7
432,Berlin,Schoenhouse Avenue - Digital Access,2,1,406.0,7.9,8.4,8.5,8.5,8.0,9.3,7.9,8.2
433,Berlin,City Hotel Berlin East,2,1,298.0,8.2,7.4,7.7,7.7,7.7,7.3,7.6,7.3
434,Berlin,Leonardo Boutique Hotel Berlin City South,2,1,360.0,8.8,8.3,8.5,8.4,8.2,7.7,7.8,8.1
435,Berlin,ibis budget Berlin Kurfürstendamm,2,1,269.0,8.8,7.2,7.9,7.5,7.8,9.2,8.1,7.6
436,Berlin,Riu Plaza Berlin,2,1,516.0,8.8,8.5,8.6,8.6,8.4,9.1,8.7,8.3
437,Berlin,aletto Hotel Potsdamer Platz,2,1,369.0,9.2,8.8,9.1,8.9,8.8,8.9,9.1,8.7
438,Berlin,JW Marriott Hotel Berlin,2,1,684.0,8.8,8.4,8.7,8.7,7.8,8.3,8.2,8.1
439,Berlin,Hotel Alter Markt,2,2,679.0,8.5,7.9,8.4,8.1,7.6,8.6,8.2,7.6
440,Berlin,HighPark Berlin am Potsdamer Platz,2,2,869.0,8.7,9.1,9.3,9.3,8.8,9.3,8.9,8.8
441,Berlin,"Hotel Berlin, Berlin, a member of Radisson Individuals",2,2,903.0,8.4,8.2,8.5,8.4,7.8,8.5,6.7,7.9
442,Berlin,Maritim proArte Hotel Berlin,2,2,832.0,8.6,8.0,8.4,8.4,7.8,9.6,7.9,8.0
443,Berlin,Hollywood Media Hotel am Kurfürstendamm,2,2,839.0,8.5,8.3,8.7,8.6,8.2,9.3,8.3,8.3
444,Berlin,TITANIC Comfort Mitte,2,2,757.0,8.5,7.7,8.2,8.0,7.8,8.8,8.4,7.8
445,Berlin,TITANIC Comfort Kurfürstendamm,2,2,757.0,8.8,8.1,8.5,8.4,8.0,8.9,8.7,8.0
446,Berlin,Leonardo Hotel Berlin,2,2,660.0,8.5,7.9,8.4,8.2,8.1,8.6,8.1,7.9
447,Berlin,Pullman Berlin Schweizerhof,2,2,1160.0,8.9,8.8,9.0,9.0,8.2,9.1,8.2,8.5
448,Berlin,Nena Apartments - Kreuzberg 61,2,2,735.0,8.6,8.2,8.3,8.3,7.9,8.5,8.6,8.1
449,Berlin,Novum Hotel Aldea Berlin Centrum,2,2,654.0,8.1,6.9,7.5,7.3,7.6,8.3,7.0,7.1
450,Berlin,Hotel Kaiser,2,2,599.0,7.7,7.2,7.8,7.5,7.7,8.3,7.1,7.2
451,Berlin,TITANIC Chaussee Berlin,2,2,1070.0,8.4,8.5,8.8,8.8,7.9,8.8,8.0,8.2
452,Berlin,B&B Hotel Berlin City-West,2,2,626.0,8.2,7.1,7.7,7.4,7.4,8.1,7.7,7.1
453,Berlin,Emma by Schulz Hotel Berlin Friedrichshain,2,2,1088.0,9.1,8.8,8.8,9.1,8.6,9.5,8.5,8.6
454,Berlin,aletto Hotel Potsdamer Platz,2,2,710.0,9.2,8.8,9.1,8.9,8.8,8.9,9.1,8.7
